date,product_type,region,customer_segment,total_volume_tons,total_revenue,total_margin,avg_final_price,avg_competitor_price,avg_inventory,avg_weather_index,margin_rate
2023-08-06,Soybeans,Northeast,Cooperative,614.0,267697.86,43557.16,435.99,461.28,1215.0,0.95,0.16271015390261245
2023-08-06,Soybeans,Northeast,Exporter,872.0,411348.56,95231.12,471.73,483.84,1228.0,1.01,0.23150954995442308
2023-08-06,Soybeans,Northeast,Food Processor,521.0,264490.86,66813.04,507.66,506.35,1246.0,0.93,0.2526100145766852
2023-08-06,Soybeans,South,Commercial,951.0,421369.08,69413.49,443.08,461.51,1524.0,0.97,0.16473323101922904
2023-08-06,Soybeans,South,Cooperative,1027.0,460660.85,130203.06,448.55,489.81,1498.0,1.04,0.28264407535391817
2023-08-06,Soybeans,South,Exporter,926.0,437322.02,72626.18,472.27,465.84,1483.0,1.04,0.166070256421115
2023-08-06,Soybeans,South,Food Processor,682.0,328874.04,80898.84,482.22,481.6,1699.0,0.96,0.24598730869727511
2023-08-06,Soybeans,West,Commercial,626.0,306301.8,61648.48,489.3,459.63,1425.0,0.88,0.20126711628857552
2023-08-06,Soybeans,West,Cooperative,840.0,433305.6,103563.6,515.84,528.68,1310.0,1.0,0.2390082196029777
2023-08-06,Soybeans,West,Exporter,703.0,357152.12,105913.98,508.04,506.65,1270.0,0.76,0.29655145264152427
2023-08-06,Soybeans,West,Food Processor,645.0,341675.85,89867.85,529.73,557.49,1151.0,1.15,0.26302078417306934
2023-08-06,Wheat,Midwest,Commercial,599.0,165395.88,45805.53,276.12,271.57,1500.0,0.77,0.27694480660582355
2023-08-06,Wheat,Midwest,Cooperative,900.0,238437.0,68139.0,264.93,270.14,1623.0,0.91,0.28577360057373646
2023-08-06,Wheat,Midwest,Exporter,753.0,182971.47,42966.18,242.99,231.82,1456.0,0.77,0.23482447837359563
2023-08-06,Wheat,Midwest,Food Processor,856.0,213503.52,41807.04,249.42,275.18,1642.0,1.19,0.19581428915082993
2023-08-06,Wheat,Northeast,Commercial,446.0,106580.62,18232.48,238.97,231.0,963.0,1.09,0.1710674980123028
2023-08-06,Wheat,Northeast,Cooperative,423.0,104320.26,26399.43,246.62,253.38,495.0,1.04,0.25306138999270134
2023-08-06,Wheat,Northeast,Exporter,687.0,170547.75,41783.34,248.25,245.12,806.0,1.12,0.2449949647532729
2023-08-06,Wheat,Northeast,Food Processor,403.0,107810.56,20033.13,267.52,282.62,728.0,1.04,0.18581788277511962
2023-08-06,Wheat,South,Commercial,724.0,207824.2,43592.04,287.05,290.05,1359.0,1.05,0.2097543981884689
2023-08-06,Wheat,South,Cooperative,679.0,182101.01,50666.98,268.19,266.83,1249.0,0.98,0.2782355792535143
2023-08-06,Wheat,South,Exporter,580.0,155550.2,33744.4,268.19,288.34,1191.0,0.68,0.21693575450240501
2023-08-06,Wheat,South,Food Processor,496.0,115900.32,21293.28,233.67,241.92,1213.0,0.79,0.18372063166003336
2023-08-06,Wheat,West,Commercial,444.0,113912.64,24779.64,256.56,261.94,1026.0,0.82,0.2175319613345806
2023-08-06,Wheat,West,Cooperative,577.0,145594.41,39005.2,252.33,268.98,795.0,0.82,0.2679031427099433
2023-08-06,Wheat,West,Exporter,613.0,154819.28,41812.73,252.56,273.74,988.0,0.86,0.2700744377573646
2023-08-06,Wheat,West,Food Processor,388.0,93457.56,20536.84,240.87,250.48,862.0,0.86,0.21974509071283266
2023-08-13,Canola,Midwest,Commercial,690.0,341957.1,72753.6,495.59,516.52,1041.0,1.3,0.21275651243971835
2023-08-13,Canola,Midwest,Cooperative,693.0,344102.22,54213.39,496.54,479.21,1217.0,1.08,0.15755024771418216
2023-08-13,Canola,Midwest,Exporter,821.0,407823.54,65384.44,496.74,517.33,1226.0,0.84,0.16032532109352982
2023-08-13,Canola,Midwest,Food Processor,654.0,344174.04,55406.88,526.26,529.15,1088.0,1.19,0.1609850644168282
2023-08-13,Canola,Northeast,Commercial,182.0,98827.82,22149.4,543.01,518.8,599.0,1.1,0.2241211027421226
2023-08-13,Canola,Northeast,Cooperative,532.0,272804.28,63196.28,512.79,520.83,778.0,1.15,0.23165428342986405
2023-08-13,Canola,Northeast,Exporter,536.0,264382.0,51981.28,493.25,528.54,619.0,0.85,0.19661429295489102
2023-08-13,Canola,Northeast,Food Processor,267.0,142359.06,25746.81,533.18,506.75,419.0,1.14,0.18085824674593948
2023-08-13,Canola,South,Commercial,320.0,161990.4,27625.6,506.22,528.22,1047.0,0.97,0.17053850104697563
2023-08-13,Canola,South,Cooperative,559.0,284257.09,63463.27,508.51,521.13,772.0,0.96,0.22326011287880274
2023-08-13,Canola,South,Exporter,371.0,180105.66,31946.81,485.46,474.4,921.0,0.87,0.17737815679973634
2023-08-13,Canola,South,Food Processor,499.0,239475.09,41751.33,479.91,519.67,1011.0,0.9,0.17434518972307309
2023-08-13,Canola,West,Commercial,425.0,217196.25,53278.0,511.05,535.58,610.0,0.99,0.24529889443303005
2023-08-13,Canola,West,Cooperative,347.0,183420.73,29401.31,528.59,550.44,825.0,0.87,0.16029436803571767
2023-08-13,Canola,West,Exporter,427.0,233650.13,65787.89,547.19,551.19,520.0,1.14,0.28156581808878084
2023-08-13,Canola,West,Food Processor,533.0,268354.84,76858.6,503.48,543.92,773.0,1.24,0.2864066099944387
2023-08-13,Corn,Midwest,Commercial,1375.0,288612.5,84493.75,209.9,215.65,3007.0,0.99,0.29275845640781323
2023-08-13,Corn,Midwest,Cooperative,1517.0,327019.69,65003.45,215.57,219.67,2939.0,0.96,0.19877533979681772
2023-08-13,Corn,Midwest,Exporter,1457.0,291443.71,44700.76,200.03,195.93,2640.0,0.9,0.15337699345098235
2023-08-13,Corn,Midwest,Food Processor,1527.0,316592.91,71570.49,207.33,209.87,2849.0,1.22,0.22606472772874164
2023-08-13,Corn,Northeast,Commercial,861.0,176565.27,45064.74,205.07,235.88,1391.0,1.18,0.25522992149022283
2023-08-13,Corn,Northeast,Cooperative,817.0,164372.23,46797.76,201.19,201.48,1479.0,1.0,0.28470599930414037
2023-08-13,Corn,Northeast,Exporter,687.0,135950.43,34267.56,197.89,195.79,1673.0,0.77,0.2520592248218707
2023-08-13,Corn,Northeast,Food Processor,613.0,127963.75,26009.59,208.75,205.63,1317.0,0.97,0.20325748502994012
2023-08-13,Corn,South,Commercial,1375.0,264948.75,54958.75,192.69,211.91,1884.0,1.22,0.20743162592765582
2023-08-13,Corn,South,Cooperative,1095.0,224288.85,46329.45,204.83,201.07,1860.0,0.99,0.2065615388370844
2023-08-13,Corn,South,Exporter,1309.0,267703.59,41312.04,204.51,219.71,1925.0,1.0,0.15432008214757223
2023-08-13,Corn,South,Food Processor,790.0,154634.6,41048.4,195.74,182.79,2034.0,0.85,0.2654541739041586
2023-08-13,Corn,West,Commercial,931.0,177308.95,48747.16,190.45,211.91,1665.0,1.06,0.27492780257285376
2023-08-13,Corn,West,Cooperative,1134.0,227503.08,65783.34,200.62,207.77,1851.0,0.98,0.2891536237663244
2023-08-13,Corn,West,Exporter,967.0,203766.24,41058.82,210.72,210.8,1753.0,0.79,0.20149962034927868
2023-08-13,Corn,West,Food Processor,616.0,134589.84,33122.32,218.49,206.19,1860.0,1.08,0.24609821959815095
2023-08-13,Soybeans,Midwest,Commercial,1123.0,525676.3,104394.08,468.1,474.83,2007.0,1.07,0.1985900448622089
2023-08-13,Soybeans,Midwest,Cooperative,1153.0,482864.87,135650.45,418.79,452.69,1995.0,1.0,0.2809283889300127
2023-08-13,Soybeans,Midwest,Exporter,1637.0,815258.74,144710.8,498.02,488.99,2018.0,1.16,0.17750291152965744
2023-08-13,Soybeans,Midwest,Food Processor,652.0,306218.32,56900.04,469.66,491.93,2111.0,0.88,0.18581527062130052
2023-08-13,Soybeans,Northeast,Commercial,500.0,260775.0,44120.0,521.55,530.16,1207.0,1.04,0.16918799731569362
2023-08-13,Soybeans,Northeast,Cooperative,640.0,293465.6,54086.4,458.54,457.54,1181.0,0.99,0.18430235093993982
2023-08-13,Soybeans,Northeast,Exporter,526.0,254100.08,43179.34,483.08,483.39,831.0,0.83,0.16993044630288978
2023-08-13,Soybeans,Northeast,Food Processor,472.0,220542.0,37151.12,467.25,445.23,1334.0,0.99,0.16845371856607813
2023-08-13,Soybeans,South,Commercial,795.0,360357.6,64164.45,453.28,433.09,1535.0,0.95,0.17805771267207907
2023-08-13,Soybeans,South,Cooperative,751.0,361298.59,55739.22,481.09,484.89,1616.0,0.93,0.1542746679415494
2023-08-13,Soybeans,South,Exporter,1058.0,598739.55,177433.37,565.9164000000001,465.86,1906.0,1.11,0.29634482973439785
2023-08-13,Soybeans,South,Food Processor,684.0,325365.12,68270.04,475.68,526.85,1710.0,0.83,0.20982593340060543
2023-08-13,Soybeans,West,Commercial,584.0,282638.48,62026.64,483.97,484.07,1132.0,0.97,0.21945575138954895
2023-08-13,Soybeans,West,Cooperative,501.0,233375.82,41678.19,465.82,453.62,1287.0,0.87,0.17858829590829076
2023-08-13,Soybeans,West,Exporter,980.0,463393.0,131516.0,472.85,494.52,1406.0,1.14,0.28381093369990484
2023-08-13,Soybeans,West,Food Processor,527.0,252227.47,65237.33,478.61,480.24,1467.0,0.96,0.2586448256409185
2023-08-13,Wheat,Midwest,Commercial,850.0,226151.0,62543.0,266.06,276.55,1609.0,1.07,0.27655416071562805
2023-08-13,Wheat,Midwest,Cooperative,1136.0,316410.08,80042.56,278.53,285.3,1741.0,1.21,0.2529709546547948
2023-08-13,Wheat,Midwest,Exporter,1138.0,260158.18,54385.02,228.61,231.14,1583.0,1.07,0.20904597349197324
2023-08-13,Wheat,Midwest,Food Processor,672.0,171118.08,26382.72,254.64,271.47,1428.0,1.13,0.15417844800502672
2023-08-13,Wheat,Northeast,Commercial,452.0,120037.64,31210.6,265.57,256.91,1091.0,1.25,0.26000677787400683
2023-08-13,Wheat,Northeast,Cooperative,438.0,110976.06,21956.94,253.37,259.92,675.0,1.05,0.19785294233729328
2023-08-13,Wheat,Northeast,Exporter,387.0,100240.74,15093.0,259.02,248.32,951.0,0.87,0.1505675237433403
2023-08-13,Wheat,Northeast,Food Processor,367.0,106191.45,23040.26,289.35,283.18,986.0,0.97,0.21696906860203904
2023-08-13,Wheat,South,Commercial,448.0,116954.88,22471.68,261.06,270.2,1400.0,0.82,0.19213973799126638
2023-08-13,Wheat,South,Cooperative,764.0,177484.84,33959.8,232.31,234.77,1342.0,0.94,0.19133915888252767
2023-08-13,Wheat,South,Exporter,947.0,242801.33,43325.25,256.39,272.73,1199.0,1.07,0.17843909668863842
2023-08-13,Wheat,South,Food Processor,403.0,103147.85,16148.21,255.95,271.21,1248.0,1.18,0.1565540144559484
2023-08-13,Wheat,West,Commercial,587.0,147178.51,27037.22,250.73,260.09,1022.0,1.02,0.18370358553025165
2023-08-13,Wheat,West,Cooperative,535.0,146739.8,33394.7,274.28,296.89,839.0,0.92,0.22757765786787224
2023-08-13,Wheat,West,Exporter,753.0,202730.19,36663.57,269.23,283.17,1112.0,1.06,0.18084908814025183
2023-08-13,Wheat,West,Food Processor,375.0,95085.0,19875.0,253.56,259.29,1132.0,0.89,0.20902350528474523
2023-08-20,Canola,Midwest,Commercial,347.0,171043.24,34637.54,492.92,500.36,1269.0,0.89,0.202507506289053
2023-08-20,Canola,Midwest,Cooperative,673.0,324971.51,53066.05,482.87,483.71,1285.0,1.04,0.16329446849048398
2023-08-20,Canola,Midwest,Exporter,829.0,417816.0,66618.44,504.0,537.99,1147.0,0.94,0.15944444444444444
2023-08-20,Canola,Midwest,Food Processor,444.0,251266.88,73222.88,565.9164000000001,594.49,1031.0,0.86,0.2914147698256133
2023-08-20,Canola,Northeast,Commercial,386.0,188622.76,43787.84,488.66,499.26,444.0,1.14,0.2321450497278271
2023-08-20,Canola,Northeast,Cooperative,470.0,220068.1,53330.9,468.23,499.78,700.0,1.05,0.24233816714008072
2023-08-20,Canola,Northeast,Exporter,545.0,266821.1,73427.85,489.58,515.18,539.0,0.95,0.2751950651578905
2023-08-20,Canola,Northeast,Food Processor,368.0,181044.96,36086.08,491.97,496.51,591.0,0.98,0.19932109681484644
2023-08-20,Canola,South,Commercial,511.0,259020.79,52265.08,506.89,523.58,866.0,1.0,0.2017794787823788
2023-08-20,Canola,South,Cooperative,503.0,256182.93,66134.44,509.31,559.74,808.0,0.95,0.2581531876460309
2023-08-20,Canola,South,Exporter,759.0,386543.52,77190.3,509.28,538.12,694.0,1.18,0.19969368520263903
2023-08-20,Canola,South,Food Processor,325.0,172711.5,32331.0,531.42,529.85,571.0,0.9,0.18719656768657558
2023-08-20,Canola,West,Cooperative,370.0,198897.2,44984.6,537.56,507.31,483.0,0.97,0.22617010194210876
2023-08-20,Canola,West,Exporter,415.0,207118.2,46347.2,499.08,524.01,933.0,0.71,0.2237717400016029
2023-08-20,Canola,West,Food Processor,432.0,219607.2,60747.84,508.35,490.24,835.0,1.19,0.2766204386741418
2023-08-20,Canola,West,Unknown,621.0,319082.22,53107.92,513.82,552.0,719.0,0.98,0.16643960920166595
2023-08-20,Corn,Midwest,Commercial,1444.0,294749.28,77239.56,204.12,209.59,3161.0,1.06,0.26205173427395645
2023-08-20,Corn,Midwest,Cooperative,1557.0,350558.55,70469.82,225.15,232.25,2728.0,1.03,0.20102154119475907
2023-08-20,Corn,Midwest,Exporter,1692.0,366284.16,106189.92,216.48,211.93,3015.0,0.98,0.28991130820399114
2023-08-20,Corn,Midwest,Food Processor,987.0,211257.48,47237.82,214.04,222.25,2746.0,0.8,0.22360306484769202
2023-08-20,Corn,Northeast,Commercial,767.0,161844.67,34415.29,211.01,206.46,1607.0,0.97,0.21264395052367185
2023-08-20,Corn,Northeast,Cooperative,1052.0,206328.76,40943.84,196.13,197.33,1471.0,1.15,0.19843981032988323
2023-08-20,Corn,Northeast,Exporter,852.0,179167.08,42574.44,210.29,204.61,1522.0,0.89,0.237624233201769
2023-08-20,Corn,Northeast,Food Processor,484.0,100797.84,20540.96,208.26,206.05,1522.0,1.03,0.2037837318736195
2023-08-20,Corn,South,Commercial,789.0,162289.41,37154.01,205.69,195.05,2247.0,0.84,0.22893674947736886
2023-08-20,Corn,South,Cooperative,1169.0,247570.82,38273.06,211.78,211.9,2313.0,1.0,0.1545943904051374
2023-08-20,Corn,South,Exporter,1194.0,262154.64,52762.86,219.56,197.8,2054.0,0.87,0.20126616870103844
2023-08-20,Corn,South,Food Processor,975.0,185864.25,37937.25,190.63,195.4,2416.0,0.88,0.20411267901169805
2023-08-20,Corn,West,Commercial,932.0,196018.24,46292.44,210.32,220.0,1757.0,1.03,0.23616394066184865
2023-08-20,Corn,West,Cooperative,1019.0,200967.18,37010.08,197.22,184.31,1799.0,1.07,0.18415982151911572
2023-08-20,Corn,West,Exporter,1346.0,276535.7,81338.78,205.45,213.01,1871.0,1.19,0.29413482599172547
2023-08-20,Corn,West,Food Processor,885.0,191974.2,53135.4,216.92,222.64,1678.0,1.11,0.2767840678591186
2023-08-20,Soybeans,Midwest,Commercial,1082.0,499689.24,79267.32,461.82,478.97,2170.0,1.07,0.1586332337274263
2023-08-20,Soybeans,Midwest,Cooperative,1063.0,481772.86,116419.76,453.22,448.45,2223.0,0.91,0.24164864745598164
2023-08-20,Soybeans,Midwest,Exporter,1357.0,665934.18,191065.6,490.74,499.42,2527.0,1.06,0.2869136406243632
2023-08-20,Soybeans,Midwest,Food Processor,797.0,375689.86,109204.94,471.38,458.0,2183.0,1.0,0.29067843353557643
2023-08-20,Soybeans,Northeast,Commercial,634.0,311522.24,48145.96,491.36,534.26,1013.0,1.0,0.15455063497232172
2023-08-20,Soybeans,Northeast,Cooperative,751.0,354171.6,59749.56,471.6,507.83,1357.0,0.95,0.1687022900763359
2023-08-20,Soybeans,Northeast,Exporter,1030.0,494173.4,96706.7,479.78,513.99,1413.0,1.26,0.19569385968568925
2023-08-20,Soybeans,Northeast,Food Processor,539.0,253006.6,49496.37,469.4,476.28,1338.0,0.77,0.1956327226246272
2023-08-20,Soybeans,South,Cooperative,991.0,484113.41,125302.04,488.51,515.67,1769.0,1.13,0.25882786432212235
2023-08-20,Soybeans,South,Exporter,969.0,478666.62,87965.82,493.98,546.14,1662.0,0.95,0.18377262237337547
2023-08-20,Soybeans,South,Food Processor,604.0,270241.68,76756.32,447.42,448.14,1752.0,1.01,0.2840284296634035
2023-08-20,Soybeans,South,Unknown,800.0,342760.0,55912.0,428.45,462.12,1633.0,0.89,0.16312288481736492
2023-08-20,Soybeans,West,Commercial,786.0,361080.54,74874.36,459.39,475.52,1451.0,1.11,0.20736193648098566
2023-08-20,Soybeans,West,Cooperative,637.0,284044.67,60266.57,445.91,426.63,1401.0,0.9,0.21217285999416924
2023-08-20,Soybeans,West,Exporter,538.0,226250.52,41393.72,420.54,414.68,1195.0,0.9,0.18295524801445762
2023-08-20,Wheat,Midwest,Commercial,847.0,204245.58,48821.08,241.14,240.65,1775.0,0.99,0.2390312681429875
2023-08-20,Wheat,Midwest,Cooperative,972.0,254664.0,62052.48,262.0,244.56,1530.0,1.01,0.2436641221374046
2023-08-20,Wheat,Midwest,Exporter,1051.0,280711.59,78520.21,267.09,270.53,1885.0,0.84,0.27971844696544235
2023-08-20,Wheat,Midwest,Food Processor,654.0,174774.96,44373.9,267.24,275.06,1610.0,0.98,0.2538916329890735
2023-08-20,Wheat,Northeast,Commercial,487.0,128665.4,28002.5,264.2,274.65,631.0,0.94,0.21763815291445876
2023-08-20,Wheat,Northeast,Cooperative,442.0,110650.28,22864.66,250.34,280.58,837.0,0.94,0.20663897099944076
2023-08-20,Wheat,Northeast,Exporter,757.0,184223.52,31778.86,243.36,222.14,723.0,1.23,0.1725016436554898
2023-08-20,Wheat,Northeast,Food Processor,470.0,125217.4,29732.2,266.42,294.76,791.0,1.03,0.23744463628856693
2023-08-20,Wheat,South,Commercial,500.0,122220.0,28360.0,244.44,252.48,1393.0,0.84,0.23204058255604648
2023-08-20,Wheat,South,Cooperative,737.0,192135.9,52990.3,260.7,271.42,1285.0,1.02,0.27579593402378216
2023-08-20,Wheat,South,Exporter,503.0,124090.1,19928.86,246.7,259.44,1222.0,0.7,0.16059991892987432
2023-08-20,Wheat,South,Food Processor,466.0,122264.42,34199.74,262.37,273.04,1613.0,0.83,0.27971948012348974
2023-08-20,Wheat,West,Commercial,502.0,126358.42,28784.68,251.71,249.7,1071.0,1.03,0.22780183544555244
2023-08-20,Wheat,West,Cooperative,626.0,146997.32,28545.6,234.82,228.69,927.0,1.14,0.1941912954603526
2023-08-20,Wheat,West,Exporter,459.0,126688.59,22881.15,276.01,262.45,1045.0,0.9,0.1806093982102098
2023-08-20,Wheat,West,Food Processor,579.0,132174.12,24150.09,228.28,236.06,1345.0,1.06,0.18271421061853865
2023-08-27,Canola,Midwest,Commercial,842.0,413767.22,69347.12,491.41,531.28,1144.0,0.96,0.16759935695244296
2023-08-27,Canola,Midwest,Cooperative,495.0,225086.4,44213.4,454.72,440.13,1236.0,0.87,0.19642857142857145
2023-08-27,Canola,Midwest,Exporter,871.0,443251.9,95557.41,508.9,535.41,1090.0,1.05,0.2155826292002358
2023-08-27,Canola,Midwest,Food Processor,595.0,336413.0,87923.15,565.4,596.06,1331.0,1.02,0.26135479306685533
2023-08-27,Canola,Northeast,Commercial,438.0,232087.44,37996.5,529.88,552.11,857.0,1.04,0.16371631312750057
2023-08-27,Canola,Northeast,Cooperative,406.0,198842.56,58890.3,489.76,501.25,825.0,1.05,0.29616546880104544
2023-08-27,Canola,Northeast,Exporter,314.0,160265.6,47759.4,510.4,482.46,831.0,0.92,0.2980015673981191
2023-08-27,Canola,Northeast,Food Processor,439.0,220325.32,54831.1,501.88,544.22,401.0,1.13,0.2488642703435084
2023-08-27,Canola,South,Commercial,669.0,339370.32,68164.41,507.28,582.22,880.0,1.01,0.20085554328970195
2023-08-27,Canola,South,Cooperative,624.0,299769.6,75959.52,480.4,515.51,823.0,1.06,0.2533930058284763
2023-08-27,Canola,South,Exporter,663.0,346139.04,80421.9,522.08,542.28,960.0,0.96,0.2323398712840944
2023-08-27,Canola,South,Food Processor,475.0,238445.25,44502.75,501.99,512.87,798.0,1.14,0.18663718400764956
2023-08-27,Canola,West,Commercial,344.0,193417.44,44599.6,562.26,562.58,643.0,0.96,0.23058727279194677
2023-08-27,Canola,West,Cooperative,367.0,176405.89,33180.47,480.67,474.35,664.0,0.88,0.18809162211080366
2023-08-27,Canola,West,Exporter,664.0,337444.8,52535.68,508.2,556.17,753.0,1.11,0.15568673750491932
2023-08-27,Canola,West,Food Processor,425.0,181326.25,42406.5,426.65,481.36,853.0,1.06,0.23386851048869098
2023-08-27,Corn,Midwest,Commercial,1439.0,303830.46,90369.2,211.14,204.01,3086.0,0.94,0.2974329828549777
2023-08-27,Corn,Midwest,Cooperative,1531.0,326654.16,88476.49,213.36,208.52,2773.0,0.99,0.27085676790401203
2023-08-27,Corn,Midwest,Exporter,1736.0,348415.2,102875.36,200.7,210.02,2994.0,0.97,0.29526656701544596
2023-08-27,Corn,Midwest,Food Processor,1428.0,282529.8,75169.92,197.85,206.8,2768.0,1.19,0.26606014657568866
2023-08-27,Corn,Northeast,Commercial,967.0,191794.78,55254.38,198.34,199.9,1622.0,1.27,0.28809115659977813
2023-08-27,Corn,Northeast,Cooperative,945.0,182243.25,28888.65,192.85,207.81,1551.0,1.02,0.15851698211044854
2023-08-27,Corn,Northeast,Exporter,781.0,160757.14,55158.12,205.835,190.17,1462.0,0.91,0.3431145888761146
2023-08-27,Corn,Northeast,Food Processor,690.0,149923.2,28317.6,217.28,215.7,1255.0,0.93,0.188880706921944
2023-08-27,Corn,South,Commercial,1119.0,241413.06,58490.13,215.74,225.09,2305.0,0.91,0.24228237693519977
2023-08-27,Corn,South,Cooperative,1294.0,283075.44,79153.98,218.76,207.72,2188.0,1.1,0.27962150301700495
2023-08-27,Corn,South,Exporter,1539.0,316780.06,50148.32,205.835,205.62,1956.0,1.15,0.15830642875691103
2023-08-27,Corn,South,Food Processor,819.0,156600.99,31973.76,191.21,190.55,2291.0,0.94,0.20417342189216045
2023-08-27,Corn,West,Commercial,1064.0,221035.36,35080.08,207.74,222.71,1922.0,1.18,0.15870800038509678
2023-08-27,Corn,West,Cooperative,802.0,156325.84,30692.54,194.92,200.67,1583.0,0.96,0.19633695875230864
2023-08-27,Corn,West,Exporter,1065.0,208750.65,36518.85,196.01,196.75,1863.0,1.03,0.17494005407887353
2023-08-27,Corn,West,Food Processor,860.0,180221.6,35294.4,209.56,219.34,1781.0,1.19,0.19583890055354075
2023-08-27,Soybeans,Midwest,Commercial,1031.0,535656.05,106770.36,519.55,551.85,1943.0,0.99,0.19932634010201133
2023-08-27,Soybeans,Midwest,Cooperative,1136.0,514994.24,144408.32,453.34,441.97,2093.0,1.02,0.28040764106410204
2023-08-27,Soybeans,Midwest,Exporter,1544.0,715736.64,145552.88,463.56,501.39,2034.0,1.04,0.20336094572439384
2023-08-27,Soybeans,Midwest,Food Processor,1042.0,478475.98,110087.3,459.19,455.24,2270.0,1.24,0.2300790522441691
2023-08-27,Soybeans,Northeast,Commercial,471.0,225712.62,48395.25,479.22,444.98,894.0,1.06,0.21441091774132967
2023-08-27,Soybeans,Northeast,Cooperative,622.0,307597.66,53280.52,494.53,476.5,1181.0,0.98,0.1732149717913979
2023-08-27,Soybeans,Northeast,Exporter,927.0,418429.26,103638.6,451.38,501.32,1263.0,1.02,0.24768487748681822
